pair_key,symbol,interval_m,config_interval_m,window,bar_start,bar_end,n_bars,ts_first,ts_last,strategy,total_pnl,trades,win_rate,expectancy,profit_factor,max_dd_pct,sharpe,sortino,score_exp_sqrt_n
BTC_USD,BTC-PERP-INTX,15,15,late,2560,3840,1280,1774674805,1775825905,qqe_mod,-260.467334,27,0.5556,-9.64693828,0.6512209433962927,396.2453,-3.1529,-1.9597,-50.126962
BTC_USD,BTC-PERP-INTX,15,15,late,2560,3840,1280,1774674805,1775825905,rsi_reversion,-102.957689,13,0.4615,-7.91982225,0.6027189646819663,471.6273,-1.6629,-0.7352,-28.555325
BTC_USD,BTC-PERP-INTX,15,15,late,2560,3840,1280,1774674805,1775825905,squeeze_momentum,-281.860199,41,0.439,-6.87463901,0.7493720088057048,317.2759,-2.5482,-1.9823,-44.019168
BTC_USD,BTC-PERP-INTX,15,15,late,2560,3840,1280,1774674805,1775825905,supertrend,-129.722566,9,0.2222,-14.41361843,0.49531449493739044,483.0539,-2.5777,-1.1383,-43.240855
BTC_USD,BTC-PERP-INTX,15,15,late,2560,3840,1280,1774674805,1775825905,utbot_alert,-399.076231,37,0.4595,-10.78584408,0.6008534332480782,1351.6956,-3.7866,-2.5944,-65.607728
SOL_USD,SOL-PERP-INTX,5,15,early,0,288,288,1775177700,1775263800,daviddtech_scalp,0.369,1,1.0,0.3690005,,18.0,16.9262,8.6651,0.369
SOL_USD,SOL-PERP-INTX,5,15,early,0,288,288,1775177700,1775263800,ema_momentum,-0.285452,19,0.4737,-0.01502379,0.8808368021761015,125.2834,-2.8241,-3.1746,-0.065487
SOL_USD,SOL-PERP-INTX,5,15,early,0,288,288,1775177700,1775263800,ema_scalp,-0.892242,13,0.3846,-0.06863397,0.5744931941709767,354.8196,-8.8143,-6.4734,-0.247463
SOL_USD,SOL-PERP-INTX,5,15,early,0,288,288,1775177700,1775263800,hull_suite,-0.103334,9,0.3333,-0.01148156,0.8865741595996959,483.2985,-1.4192,-1.0435,-0.034445
SOL_USD,SOL-PERP-INTX,5,15,early,0,288,288,1775177700,1775263800,qqe_mod,-0.168075,8,0.25,-0.02100938,0.8525390995076765,123.6126,-2.9881,-2.5215,-0.059423
SOL_USD,SOL-PERP-INTX,5,15,early,0,288,288,1775177700,1775263800,rsi_reversion,0.111968,2,1.0,0.0559838,,175.7114,3.801,2.5304,0.079173
SOL_USD,SOL-PERP-INTX,5,15,early,0,288,288,1775177700,1775263800,squeeze_momentum,-1.390194,11,0.3636,-0.12638129,0.41755621264181225,688.8419,-13.1784,-8.0478,-0.419159
SOL_USD,SOL-PERP-INTX,5,15,early,0,288,288,1775177700,1775263800,supertrend,-0.560965,4,0.25,-0.14024115,0.3967896149715153,235.1546,-9.2286,-4.4264,-0.280482
SOL_USD,SOL-PERP-INTX,5,15,early,0,288,288,1775177700,1775263800,utbot_alert,-0.076477,13,0.4615,-0.00588282,0.9552163101184278,293.4468,-0.7495,-0.6495,-0.021211
SOL_USD,SOL-PERP-INTX,5,15,mid,288,576,288,1775264100,1775350200,daviddtech_scalp,0.577907,2,1.0,0.28895331,,59.3823,16.7387,10.7215,0.408642
SOL_USD,SOL-PERP-INTX,5,15,mid,288,576,288,1775264100,1775350200,ema_momentum,-1.574296,19,0.4211,-0.08285767,0.44288718040444786,1264.3847,-19.3157,-20.2965,-0.361168
SOL_USD,SOL-PERP-INTX,5,15,mid,288,576,288,1775264100,1775350200,ema_scalp,0.714198,14,0.5,0.05101414,1.9232660206429142,148.2316,13.7346,19.6271,0.190877
SOL_USD,SOL-PERP-INTX,5,15,mid,288,576,288,1775264100,1775350200,hull_suite,0.577416,8,0.625,0.07217695,2.1914894473360897,69.5383,11.9173,14.4904,0.204147
SOL_USD,SOL-PERP-INTX,5,15,mid,288,576,288,1775264100,1775350200,qqe_mod,-0.409597,6,0.3333,-0.06826612,0.38277475015230206,437.9051,-12.2211,-12.6244,-0.167217
SOL_USD,SOL-PERP-INTX,5,15,mid,288,576,288,1775264100,1775350200,rsi_reversion,0.796713,3,1.0,0.2655709,,165.8945,12.2739,11.2948,0.459982
SOL_USD,SOL-PERP-INTX,5,15,mid,288,576,288,1775264100,1775350200,squeeze_momentum,-0.030207,10,0.5,-0.00302072,0.9639546415238235,140.3142,-0.6142,-0.7529,-0.009552
SOL_USD,SOL-PERP-INTX,5,15,mid,288,576,288,1775264100,1775350200,supertrend,0.641394,5,0.8,0.12827872,3.914551100378903,41.4533,14.3489,8.1698,0.28684
SOL_USD,SOL-PERP-INTX,5,15,mid,288,576,288,1775264100,1775350200,utbot_alert,1.320871,16,0.625,0.08255441,2.57833033447868,67.3998,17.5937,19.0002,0.330218
SOL_USD,SOL-PERP-INTX,5,15,late,576,864,288,1775350500,1775436600,daviddtech_scalp,1.933151,4,0.75,0.48328764,5.3345709063677536,108.5115,28.7453,40.9558,0.966575
SOL_USD,SOL-PERP-INTX,5,15,late,576,864,288,1775350500,1775436600,ema_momentum,-0.163187,23,0.4348,-0.0070951,0.9613794588171262,258.9082,-1.1408,-1.2249,-0.034027
SOL_USD,SOL-PERP-INTX,5,15,late,576,864,288,1775350500,1775436600,ema_scalp,0.968851,9,0.6667,0.10765006,2.3303407257004904,166.9653,11.6187,10.1153,0.32295
SOL_USD,SOL-PERP-INTX,5,15,late,576,864,288,1775350500,1775436600,hull_suite,1.431935,7,0.7143,0.20456207,2.737098204965763,113.3387,15.1494,11.2601,0.54122
SOL_USD,SOL-PERP-INTX,5,15,late,576,864,288,1775350500,1775436600,qqe_mod,-1.441953,6,0.3333,-0.24032547,0.08326303841088825,471.7887,-18.4819,-8.2143,-0.588675
SOL_USD,SOL-PERP-INTX,5,15,late,576,864,288,1775350500,1775436600,rsi_reversion,-0.713573,3,0.3333,-0.23785771,0.3168875583508577,225.1469,-7.9966,-3.1534,-0.411982
SOL_USD,SOL-PERP-INTX,5,15,late,576,864,288,1775350500,1775436600,squeeze_momentum,0.978439,8,0.625,0.12230484,2.285239065975449,223.4809,12.0873,11.0936,0.34593
SOL_USD,SOL-PERP-INTX,5,15,late,576,864,288,1775350500,1775436600,supertrend,0.600591,9,0.5556,0.06673238,1.4316210043322763,193.4918,6.8322,5.8964,0.200197
SOL_USD,SOL-PERP-INTX,5,15,late,576,864,288,1775350500,1775436600,utbot_alert,-0.86004,14,0.4286,-0.0614314,0.6356352902921729,943.8682,-9.9698,-9.6463,-0.229855
SOL_USD,SOL-PERP-INTX,15,15,early,0,1280,1280,1772370805,1773521905,daviddtech_scalp,-381.388379,18,0.3889,-21.18824328,0.3957727870180756,937.7071,-9.6286,-6.6299,-89.894103
SOL_USD,SOL-PERP-INTX,15,15,early,0,1280,1280,1772370805,1773521905,ema_momentum,121.005904,76,0.4474,1.59218294,1.0810237771823232,174.4083,0.8706,1.0133,13.880329
SOL_USD,SOL-PERP-INTX,15,15,early,0,1280,1280,1772370805,1773521905,ema_scalp,-57.002439,46,0.4565,-1.23918346,0.9469871009592087,148.4774,-0.4659,-0.4103,-8.404551
SOL_USD,SOL-PERP-INTX,15,15,early,0,1280,1280,1772370805,1773521905,hull_suite,-179.991133,41,0.3902,-4.39002763,0.8206113763475679,290.0239,-1.5785,-1.2466,-28.109892
SOL_USD,SOL-PERP-INTX,15,15,early,0,1280,1280,1772370805,1773521905,qqe_mod,200.950755,24,0.5833,8.37294811,1.5506713646809511,54.0206,2.4965,2.177,41.018901
SOL_USD,SOL-PERP-INTX,15,15,early,0,1280,1280,1772370805,1773521905,rsi_reversion,-107.850208,13,0.4615,-8.29616984,0.5997795092681074,238.1275,-1.8425,-0.9197,-29.912266
SOL_USD,SOL-PERP-INTX,15,15,early,0,1280,1280,1772370805,1773521905,squeeze_momentum,-215.78497,43,0.4419,-5.01825512,0.8081234284910664,207.8189,-1.9096,-1.7589,-32.906899
SOL_USD,SOL-PERP-INTX,15,15,early,0,1280,1280,1772370805,1773521905,supertrend,-18.962085,8,0.625,-2.37026058,0.8643796133366413,141.7028,-0.4654,-0.1406,-6.704109
SOL_USD,SOL-PERP-INTX,15,15,early,0,1280,1280,1772370805,1773521905,utbot_alert,-121.200789,41,0.5366,-2.95611681,0.8832124737638205,170.8772,-0.975,-0.73,-18.928383
SOL_USD,SOL-PERP-INTX,15,15,mid,1280,2560,1280,1773522805,1774673905,daviddtech_scalp,129.226985,11,0.6364,11.74790771,1.7871178836120332,77.9256,3.9206,2.8485,38.963402
SOL_USD,SOL-PERP-INTX,15,15,mid,1280,2560,1280,1773522805,1774673905,ema_momentum,-1258.805535,76,0.3553,-16.56323072,0.45915981615070495,131112.3844,-8.7741,-8.8762,-144.394898
SOL_USD,SOL-PERP-INTX,15,15,mid,1280,2560,1280,1773522805,1774673905,ema_scalp,90.031003,56,0.5179,1.60769648,1.0843556034168962,130.0893,0.8165,0.9023,12.030899
SOL_USD,SOL-PERP-INTX,15,15,mid,1280,2560,1280,1773522805,1774673905,hull_suite,-90.989996,39,0.4103,-2.33307683,0.8538056467257755,186.2192,-1.3018,-1.3284,-14.57006
SOL_USD,SOL-PERP-INTX,15,15,mid,1280,2560,1280,1773522805,1774673905,qqe_mod,-114.299913,28,0.5,-4.08213973,0.8201706962994726,498.2057,-1.2947,-0.864,-21.600653
SOL_USD,SOL-PERP-INTX,15,15,mid,1280,2560,1280,1773522805,1774673905,rsi_reversion,173.050599,13,0.6923,13.31158451,1.7426949918579722,108.3617,2.2431,1.1262,47.9956
SOL_USD,SOL-PERP-INTX,15,15,mid,1280,2560,1280,1773522805,1774673905,squeeze_momentum,-4.716433,49,0.4898,-0.09625373,0.9933981794434295,222.5579,-0.0472,-0.0415,-0.673776
SOL_USD,SOL-PERP-INTX,15,15,mid,1280,2560,1280,1773522805,1774673905,supertrend,-239.466134,9,0.2222,-26.60734817,0.22441245498574897,426.5687,-4.4252,-1.4081,-79.822045
SOL_USD,SOL-PERP-INTX,15,15,mid,1280,2560,1280,1773522805,1774673905,utbot_alert,79.323541,41,0.5366,1.93472052,1.1228434810378036,276.2769,0.8289,0.8343,12.388256
SOL_USD,SOL-PERP-INTX,15,15,late,2560,3840,1280,1774674805,1775825905,daviddtech_scalp,104.749324,16,0.4375,6.54683278,1.319629356370873,18281.2258,2.3904,1.5272,26.187331
SOL_USD,SOL-PERP-INTX,15,15,late,2560,3840,1280,1774674805,1775825905,ema_momentum,-339.898049,77,0.4805,-4.41426038,0.8158229725618081,4050.4243,-2.6431,-2.7671,-38.734978
SOL_USD,SOL-PERP-INTX,15,15,late,2560,3840,1280,1774674805,1775825905,ema_scalp,-953.413698,48,0.375,-19.86278538,0.4120973536297604,466.2809,-7.3066,-5.0932,-137.613414
SOL_USD,SOL-PERP-INTX,15,15,late,2560,3840,1280,1774674805,1775825905,hull_suite,-924.832831,38,0.3158,-24.33770608,0.3412346913596135,437.5296,-8.8416,-5.4277,-150.027696
SOL_USD,SOL-PERP-INTX,15,15,late,2560,3840,1280,1774674805,1775825905,qqe_mod,-0.110247,31,0.4194,-0.00355636,0.9998605846096255,730.9726,-0.0014,-0.0011,-0.019801
SOL_USD,SOL-PERP-INTX,15,15,late,2560,3840,1280,1774674805,1775825905,rsi_reversion,-194.679073,16,0.5,-12.16744205,0.5540757538186242,261.0503,-2.3123,-1.0422,-48.669768
SOL_USD,SOL-PERP-INTX,15,15,late,2560,3840,1280,1774674805,1775825905,squeeze_momentum,-602.853812,40,0.35,-15.07134529,0.49069830376074913,423.5913,-5.8353,-3.9858,-95.319557
SOL_USD,SOL-PERP-INTX,15,15,late,2560,3840,1280,1774674805,1775825905,supertrend,-50.019442,11,0.6364,-4.54722199,0.84640102390891,217.7306,-0.7482,-0.2413,-15.081429
SOL_USD,SOL-PERP-INTX,15,15,late,2560,3840,1280,1774674805,1775825905,utbot_alert,-473.296445,38,0.3947,-12.45516961,0.5919511904206058,424.6831,-4.1984,-2.6091,-76.778822
XRP_USD,XRP-PERP-INTX,5,15,early,0,288,288,1775177700,1775263800,daviddtech_scalp,-0.008623,2,0.0,-0.00431159,0.0,0.8623,-32.4296,-11.0128,-0.006098
XRP_USD,XRP-PERP-INTX,5,15,early,0,288,288,1775177700,1775263800,ema_momentum,-0.038348,24,0.25,-0.00159784,0.41332364133085797,560.3472,-19.8287,-17.3799,-0.007828
XRP_USD,XRP-PERP-INTX,5,15,early,0,288,288,1775177700,1775263800,ema_scalp,0.007423,16,0.625,0.00046392,1.480620582221606,100.5113,6.9627,8.1036,0.001856
XRP_USD,XRP-PERP-INTX,5,15,early,0,288,288,1775177700,1775263800,hull_suite,-0.011162,9,0.2222,-0.00124018,0.3647822649363565,291.0707,-12.9401,-7.3699,-0.003721
XRP_USD,XRP-PERP-INTX,5,15,early,0,288,288,1775177700,1775263800,qqe_mod,-0.00257,5,0.4,-0.00051399,0.6046110743260823,244.0859,-3.2906,-1.7192,-0.001149
XRP_USD,XRP-PERP-INTX,5,15,early,0,288,288,1775177700,1775263800,rsi_reversion,-0.006288,1,0.0,-0.0062883,0.0,294.5584,-11.7398,-2.6839,-0.006288
XRP_USD,XRP-PERP-INTX,5,15,early,0,288,288,1775177700,1775263800,squeeze_momentum,-0.0228,13,0.3077,-0.00175385,0.27785719429234207,581.8681,-17.9616,-12.1568,-0.006324
XRP_USD,XRP-PERP-INTX,5,15,early,0,288,288,1775177700,1775263800,supertrend,-0.014443,10,0.4,-0.00144425,0.5155406826445087,267.3446,-11.0922,-6.4492,-0.004567
XRP_USD,XRP-PERP-INTX,5,15,early,0,288,288,1775177700,1775263800,utbot_alert,-0.016524,18,0.5556,-0.00091803,0.6026248695825477,1367.725,-11.0914,-9.7218,-0.003895
XRP_USD,XRP-PERP-INTX,5,15,mid,288,576,288,1775264100,1775350200,daviddtech_scalp,-0.008698,4,0.0,-0.00217454,0.0,808.0364,-27.6007,-14.8792,-0.004349
XRP_USD,XRP-PERP-INTX,5,15,mid,288,576,288,1775264100,1775350200,ema_momentum,-0.007597,24,0.5833,-0.00031655,0.7414588935102483,456.2754,-7.9707,-9.3998,-0.001551
XRP_USD,XRP-PERP-INTX,5,15,mid,288,576,288,1775264100,1775350200,ema_scalp,-0.006047,14,0.4286,-0.00043193,0.639603355989582,272.2098,-8.9012,-7.7146,-0.001616
XRP_USD,XRP-PERP-INTX,5,15,mid,288,576,288,1775264100,1775350200,hull_suite,-0.00341,8,0.375,-0.00042627,0.7118969251959293,304.896,-6.2699,-3.8286,-0.001206
XRP_USD,XRP-PERP-INTX,5,15,mid,288,576,288,1775264100,1775350200,qqe_mod,-0.003177,7,0.4286,-0.00045381,0.5413338675208752,362.731,-6.3299,-4.3099,-0.001201
XRP_USD,XRP-PERP-INTX,5,15,mid,288,576,288,1775264100,1775350200,rsi_reversion,0.002368,1,1.0,0.00236809,,280.5242,6.5701,4.325,0.002368
XRP_USD,XRP-PERP-INTX,5,15,mid,288,576,288,1775264100,1775350200,squeeze_momentum,-0.007492,11,0.4545,-0.00068107,0.48879050128059853,459.6569,-12.201,-7.9251,-0.002259
XRP_USD,XRP-PERP-INTX,5,15,mid,288,576,288,1775264100,1775350200,supertrend,0.002842,5,0.6,0.00056839,1.7812687814155073,66.8764,7.1001,2.7486,0.001271
XRP_USD,XRP-PERP-INTX,5,15,mid,288,576,288,1775264100,1775350200,utbot_alert,-0.010175,16,0.375,-0.00063593,0.5722203859610946,483.3378,-12.3808,-12.5293,-0.002544
XRP_USD,XRP-PERP-INTX,5,15,late,576,864,288,1775350500,1775436600,daviddtech_scalp,0.024956,3,1.0,0.00831879,,507.3491,34.8598,37.2387,0.014409
XRP_USD,XRP-PERP-INTX,5,15,late,576,864,288,1775350500,1775436600,ema_momentum,0.029537,30,0.5667,0.00098456,1.6973649444185768,103.1442,16.1517,20.8795,0.005393
XRP_USD,XRP-PERP-INTX,5,15,late,576,864,288,1775350500,1775436600,ema_scalp,-0.00414,13,0.3846,-0.00031845,0.7918482352450001,514.4412,-4.4216,-3.824,-0.001148
